cik,company,event_date,event_year,sic,sic_division,resolved,ticker,provenance,reason_code,exclusion_family,n_bankruptcy_events,is_chapter_22,subsequent_event_dates,xbrl_instances_seen,has_xbrl_fundamentals,public_float_usd,listing_start,listing_end,notes,size_decile
0001692144,Life Partners Position Holder Trust  (CIK 0001692144),2022-06-27,2022,6311,"Finance, Insurance, Real Estate",False,,,NO_COMMON_EQUITY,model_inapplicability,1,False,,0,True,,,,"XBRL present but no common shares outstanding reported: limited partnership, trust, or special-purpose entity -- not a Merton object",
0001782627,"Winc, Inc.  (CIK 0001782627)",2022-12-01,2022,5900,Retail Trade,True,WBEVQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,,2021-11-11,2023-08-09,WBEV rejected: not in listing table,
0001784168,"Electric Last Mile Solutions, Inc.  (ELMSQ)  (CIK 0001784168)",2022-06-14,2022,3711,Manufacturing,True,ELMSQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,348536525.0,2020-09-21,2026-08-18,ELMS rejected: not in listing table | ELMSW rejected: not in listing table | ELMSWQ rejected: not in listing table,9
0001794621,"Quanergy Systems, Inc.  (CIK 0001794621)",2022-12-13,2022,3714,Manufacturing,True,QNGYQ,xbrl,RESOLVED_XBRL,resolved,2,True,2023-11-14,14,True,273516000.0,2022-02-09,2023-11-30,QNGY rejected: not in listing table | QNGY WS rejected: not in listing table | QNGY WSQ rejected: not in listing table,8
0001830180,"ENJOY TECHNOLOGY, INC./DE  (CIK 0001830180)",2022-06-30,2022,7389,Services,True,ENJYQ,xbrl,RESOLVED_XBRL,resolved,1,False,,12,True,370000000.0,2021-10-18,2023-01-05,ENJY rejected: not in listing table | ENJYW rejected: not in listing table | ENJYWQ rejected: not in listing table,9
0001832351,"Fast Radius, Inc.  (CIK 0001832351)",2022-11-08,2022,3440,Manufacturing,True,FSRDQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,,2021-04-06,2023-03-06,FSRD rejected: not in listing table | FSRDW rejected: not in listing table | FSRDWQ rejected: not in listing table,
0001833908,"Alfi, Inc.  (ALFIQ)  (CIK 0001833908)",2022-10-14,2022,7370,Services,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,118809433.0,,,"ALF rejected: listing starts 2024-08-01, after event 2022-10-14 | ALFQ rejected: not in listing table | ALFIW rejected: not in listing table",7
0000028823,"DIEBOLD NIXDORF, Inc  (DBD)  (CIK 0000028823)",2023-06-01,2023,3578,Manufacturing,True,DBDQQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,1062492335.0,1981-12-31,2023-08-14,"DBD rejected: listing starts 2023-08-15, after event 2023-06-01 | DBDQ rejected: not in listing table",10
0000084129,RITE AID CORP  (RADCQ)  (CIK 0000084129),2023-12-27,2023,5912,Retail Trade,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,447694555.0,,,RAD rejected: not in listing table | RADQ rejected: not in listing table | OF rejected: not in listing table,9
0000719739,SVB FINANCIAL GROUP  (SIVBQ)  (CIK 0000719739),2023-03-10,2023,6022,"Finance, Insurance, Real Estate",True,SIVBQ,xbrl,RESOLVED_XBRL,resolved,2,True,2024-11-08,16,True,23336532366.0,1990-03-26,2026-08-18,SIVB rejected: not in listing table | SIVBP rejected: not in listing table | SIVBPQ rejected: not in listing table,10
0000866439,"DarkPulse, Inc.  (DPLS)  (CIK 0000866439)",2023-07-10,2023,7372,Services,True,DPLS,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,4399994.0,2011-05-23,2026-08-18,DPLSQ rejected: not in listing table,2
0001009759,Capstone Green Energy Corp  (CIK 0001009759),2023-09-28,2023,3510,Manufacturing,True,CGRNQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,52141534.0,2000-06-30,2024-04-22,"CGRN rejected: not in listing table | CEPL rejected: listing starts 2026-07-08, after event 2023-09-28 | CEPLQ rejected: not in listing table",6
0001076682,"POLARITYTE, INC.  (RGTPQ)  (CIK 0001076682)",2023-06-07,2023,2836,Manufacturing,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,7013749.0,,,PTE rejected: not in listing table | PTEQ rejected: not in listing table,2
0001113148,"INFINITY PHARMACEUTICALS, INC.  (INFIQ)  (CIK 0001113148)",2023-09-29,2023,2834,Manufacturing,True,INFIQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,54976690.0,2000-07-28,2026-08-18,INFI rejected: not in listing table,6
0001169987,"HTG MOLECULAR DIAGNOSTICS, INC  (HTGMQ)  (CIK 0001169987)",2023-06-05,2023,3826,Manufacturing,True,HTGMQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,11333475.0,2015-05-06,2026-08-18,HTGM rejected: not in listing table,3
0001377630,"National CineMedia, Inc.  (NCMI)  (CIK 0001377630)",2023-04-12,2023,7310,Services,True,NCMI,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,322262565.0,2007-02-08,2026-08-18,NCMIQ rejected: not in listing table,9
0001445499,IMPEL PHARMACEUTICALS INC  (CIK 0001445499),2023-12-20,2023,2834,Manufacturing,True,IMPLQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,119700000.0,2021-04-23,2024-04-05,IMPL rejected: not in listing table,7
0001466301,"Clovis Oncology, Inc.  (CIK 0001466301)",2023-07-11,2023,2834,Manufacturing,True,CLVSQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,671298229.0,2011-11-16,2023-07-25,"CLVS rejected: listing ended 2023-01-03, before event 2023-07-11",10
0001500123,Item 9 Labs Corp.  (INLB)  (CIK 0001500123),2023-07-20,2023,3843,Manufacturing,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,117894392.0,,,CDYY rejected: not in listing table | CDYYQ rejected: not in listing table,7
0001567892,Mallinckrodt plc  (CIK 0001567892),2023-10-10,2023,2834,Manufacturing,True,MNKTQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,,2022-06-21,2023-11-14,MNKTQ (1) rejected: not in listing table | MNKTQ (1)Q rejected: not in listing table | MNK rejected: not in listing table,
0001596946,Quotient Ltd  (CIK 0001596946),2023-01-10,2023,2835,Manufacturing,True,QTNT,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,180600000.0,2014-04-25,2023-06-09,QTNTQ rejected: not in listing table,8
0001640265,"GPB Holdings II, LP  (CIK 0001640265)",2023-12-13,2023,8742,Services,False,,,NO_COMMON_EQUITY,model_inapplicability,1,False,,0,True,,,,"XBRL present but no common shares outstanding reported: limited partnership, trust, or special-purpose entity -- not a Merton object",
0001698113,"PARTS iD, Inc.  (CIK 0001698113)",2023-12-26,2023,7311,Services,True,ID,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,52797055.0,2001-01-02,2023-12-26,IDQ rejected: not in listing table,6
0001739426,RVL Pharmaceuticals plc  (RVLPQ)  (CIK 0001739426),2023-10-13,2023,2834,Manufacturing,True,RVLPQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,44900000.0,2018-10-18,2026-08-18,RVLP rejected: not in listing table | OSMT rejected: not in listing table | OSMTQ rejected: not in listing table,5
0001776197,AKUMIN INC.  (CIK 0001776197),2023-10-23,2023,8071,Services,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,35600000.0,,,AKU rejected: not in listing table | AKUQ rejected: not in listing table,5
0001807707,"AppHarvest, Inc.  (CIK 0001807707)",2023-07-24,2023,0100,"Agriculture, Forestry, Fishing",False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,259700000.0,,,"APPH and APPHW traded concurrently for 1096 days | APPHQ rejected: listing starts 2023-08-02, after event 2023-07-24 | APPHWQ rejected: not in listing table",8
0001820630,Proterra Inc  (CIK 0001820630),2023-08-08,2023,3711,Manufacturing,True,PTRAQ,xbrl,RESOLVED_XBRL,resolved,2,True,2024-03-08,16,True,900000000.0,2021-06-14,2024-03-14,"PTRA rejected: listing ended 2018-07-17, before event 2023-08-08",10
0001828672,"Boxed, Inc.  (CIK 0001828672)",2023-04-03,2023,5961,Retail Trade,True,BOXDQ,xbrl,RESOLVED_XBRL,resolved,1,False,,14,True,255900000.0,2021-02-10,2023-09-06,BOXD rejected: not in listing table | BOXD WS rejected: not in listing table | BOXD WSQ rejected: not in listing table,8
0001843388,"Virgin Orbit Holdings, Inc.  (CIK 0001843388)",2023-04-04,2023,3812,Manufacturing,True,VORBQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,317800000.0,2021-12-29,2023-08-18,VORB rejected: not in listing table | VORBW rejected: not in listing table | VORBWQ rejected: not in listing table,9
0001864448,Wejo Group Ltd  (CIK 0001864448),2023-05-30,2023,7374,Services,True,WEJOQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,73102723.0,2021-11-18,2023-09-19,WEJO rejected: not in listing table | WEJOW rejected: not in listing table | WEJOWQ rejected: not in listing table,6
0000077281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST  (CIK 0000077281),2024-04-01,2024,6798,"Finance, Insurance, Real Estate",True,PRETQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,17400000.0,1973-05-03,2024-04-01,PRET rejected: not in listing table | PRETL rejected: not in listing table | PRETLQ rejected: not in listing table,4
0000814549,EBIX INC  (EBIXQ)  (CIK 0000814549),2024-08-08,2024,7373,Services,True,EBIXQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,296000000.0,1990-03-26,2026-08-18,EBIX rejected: not in listing table,8
0000867773,SUNPOWER CORP  (SPWRQ)  (CIK 0000867773),2024-08-06,2024,3674,Manufacturing,True,SPWRQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,1300000000.0,2005-11-17,2026-08-18,"SPWR rejected: listing starts 2024-08-21, after event 2024-08-06",10
0000890447,Vertex Energy Inc.  (VTNRQ)  (CIK 0000890447),2024-12-27,2024,2911,Manufacturing,True,VTNRQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,534959675.0,1997-01-02,2026-08-18,VTNR rejected: not in listing table,9
0001101396,"DELTA APPAREL, INC  (DLAPQ)  (CIK 0001101396)",2024-07-01,2024,5130,Wholesale Trade,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,69800000.0,,,DLA rejected: not in listing table | DLAQ rejected: not in listing table,6
0001172631,"Sunworks, Inc.  (SUNWQ)  (CIK 0001172631)",2024-02-06,2024,3690,Manufacturing,True,SUNWQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,51700000.0,2016-01-04,2026-08-18,SUNW rejected: not in listing table,6
0001347652,"CorEnergy Infrastructure Trust, Inc.  (CIK 0001347652)",2024-02-26,2024,6798,"Finance, Insurance, Real Estate",False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,16417281.0,,,CORRQ and CORLQ traded concurrently for 3380 days | CORR rejected: not in listing table | CORL rejected: not in listing table,4
0001391127,"Edgio, Inc.  (EGIO)  (CIK 0001391127)",2024-09-09,2024,7389,Services,True,EGIOQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,498000000.0,2007-06-08,2026-08-18,EGIO rejected: not in listing table | LLNW rejected: not in listing table | LLNWQ rejected: not in listing table,9
0001411688,"Container Store Group, Inc.  (TCS, TCSG)  (CIK 0001411688)",2024-12-23,2024,5700,Retail Trade,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,77507602.0,,,TCS rejected: not in listing table | TCSQ rejected: not in listing table,7
0001465470,NaturalShrimp Inc  (SHMP)  (CIK 0001465470),2024-09-13,2024,0900,"Agriculture, Forestry, Fishing",True,SHMP,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,6648639.0,2017-09-22,2026-08-18,SHMPQ rejected: not in listing table,2
0001501134,Invitae Corp  (CIK 0001501134),2024-02-14,2024,8071,Services,True,NVTAQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,569800000.0,2015-02-12,2026-08-18,NVTA rejected: not in listing table,9
0001551693,"Sientra, Inc.  (CIK 0001551693)",2024-02-16,2024,3842,Manufacturing,True,SIENQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,51626000.0,2014-10-29,2024-07-17,SIEN rejected: not in listing table,6
0001580864,"Vroom, Inc.  (VRM)  (CIK 0001580864)",2024-11-13,2024,5500,Retail Trade,True,VRM,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,11000000.0,2020-06-09,2026-08-18,"VRMQ rejected: not in listing table | VRMWW rejected: listing starts 2025-07-03, after event 2024-11-13 | VRMWWQ rejected: not in listing table",3
0001603207,"Notable Labs, Ltd.  (NTBL)  (CIK 0001603207)",2024-10-15,2024,2834,Manufacturing,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,15800000.0,,,NTBL and NTBLQ traded concurrently for 991 days | VBLT rejected: not in listing table | VBLTQ rejected: not in listing table,3
0001634447,"ISUN, INC.  (ISUNQ)  (CIK 0001634447)",2024-06-07,2024,3674,Manufacturing,True,ISUNQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,11527776.0,2016-04-26,2026-08-18,ISUN rejected: not in listing table,3
0001656634,"Gritstone bio, Inc.  (GRTS)  (CIK 0001656634)",2024-10-10,2024,2836,Manufacturing,True,GRTSQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,173700000.0,2018-09-28,2026-08-18,"GRTS rejected: listing starts 2026-02-06, after event 2024-10-10",8
0001723580,"BurgerFi International, Inc.  (BFI, BFIIW)  (CIK 0001723580)",2024-09-17,2024,5812,Retail Trade,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,29524449.0,,,"BFI rejected: not in listing table | BFIQ rejected: not in listing table | BFIIW rejected: listing starts 2026-02-06, after event 2024-09-17",5
0001784851,"Shapeways Holdings, Inc.  (SHPWQ)  (CIK 0001784851)",2024-07-03,2024,3990,Manufacturing,True,SHPWQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,20400000.0,2019-11-14,2026-08-18,SHPW rejected: not in listing table | SHPWW rejected: not in listing table | SHPWWQ rejected: not in listing table,4
0001811109,"Applied UV, Inc.  (AUVIQ)  (CIK 0001811109)",2024-05-31,2024,3640,Manufacturing,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,6959000.0,,,"AUVI and AUVIP traded concurrently for 1816 days | AUVIQ rejected: listing starts 2026-05-28, after event 2024-05-31 | AUVIPQ rejected: not in listing table",2
0001834585,JOANN Inc.  (CIK 0001834585),2024-03-18,2024,5940,Retail Trade,True,JOANQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,111900000.0,2021-03-12,2024-04-30,JOAN rejected: not in listing table,7
0001870129,Rose Hill Acquisition Corp  (CIK 0001870129),2024-02-13,2024,6770,"Finance, Insurance, Real Estate",False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,144325000.0,,,"ROSEU rejected: listing ended 2023-11-28, before event 2024-02-13 | ROSEUQ rejected: not in listing table | ROSE rejected: listing ended 2023-11-28, before event 2024-02-13",8
